,price,bed,bath,acre_lot,house_size,clusters,cluster
474,495000.0,4.0,3.0,1.08,2771.0,0,pink
475,600000.0,4.0,2.0,1.84,3590.0,0,pink
476,310000.0,3.0,2.0,0.05,1568.0,0,pink
477,320000.0,9.0,2.0,0.3,2634.0,2,dark purple
478,349000.0,5.0,2.0,0.07,2074.0,0,pink
479,399000.0,7.0,3.0,0.4,4208.0,2,dark purple
480,374900.0,3.0,2.0,0.29,1575.0,0,pink
481,289000.0,3.0,1.0,0.23,1036.0,0,pink
482,799900.0,3.0,4.0,2.01,3468.0,2,dark purple
483,420000.0,3.0,2.0,1.4,1664.0,0,pink
484,399000.0,8.0,2.0,0.69,2300.0,2,dark purple
485,260000.0,3.0,1.0,0.09,1235.0,0,pink
486,499000.0,3.0,3.0,0.19,1804.0,0,pink
487,394900.0,4.0,2.0,0.15,1500.0,0,pink
488,350000.0,3.0,2.0,0.21,1712.0,0,pink
489,524900.0,8.0,4.0,0.1,3678.0,2,dark purple
490,444900.0,4.0,2.0,0.11,1976.0,0,pink
491,390000.0,4.0,3.0,0.18,1440.0,0,pink
492,197500.0,3.0,2.0,0.13,1872.0,0,pink
493,565000.0,4.0,3.0,1.32,2208.0,0,pink
494,399000.0,4.0,3.0,0.36,2133.0,0,pink
495,749000.0,4.0,3.0,2.41,3480.0,2,dark purple
496,650000.0,3.0,2.0,0.54,1536.0,0,pink
497,249900.0,4.0,1.0,0.12,1248.0,0,pink
498,640000.0,7.0,3.0,0.37,2320.0,2,dark purple
499,389900.0,3.0,2.0,0.15,1745.0,0,pink
500,449900.0,3.0,3.0,0.05,1824.0,0,pink
501,169900.0,3.0,1.0,0.53,800.0,0,pink
502,379000.0,3.0,2.0,1.19,1940.0,0,pink
503,209900.0,3.0,1.0,0.18,840.0,0,pink
504,99000.0,2.0,1.0,0.09,663.0,0,pink
505,359900.0,3.0,1.0,0.53,1198.0,0,pink
506,324900.0,3.0,2.0,0.46,1436.0,0,pink
507,950000.0,3.0,4.0,1.06,4600.0,2,dark purple
508,399900.0,4.0,2.0,0.23,1768.0,0,pink
509,525000.0,4.0,3.0,0.51,3040.0,0,pink
510,259000.0,2.0,1.0,0.13,1345.0,0,pink
511,550000.0,9.0,3.0,0.34,3882.0,2,dark purple
512,300000.0,3.0,1.0,0.52,1158.0,0,pink
513,315000.0,3.0,1.0,0.21,960.0,0,pink
514,629900.0,9.0,3.0,0.16,4077.0,2,dark purple
515,549000.0,3.0,3.0,0.29,2080.0,0,pink
516,349900.0,2.0,1.0,0.34,1075.0,0,pink
517,499000.0,12.0,2.0,0.14,3160.0,2,dark purple
518,299000.0,3.0,2.0,0.12,1332.0,0,pink
519,274865.0,3.0,2.0,0.16,1151.0,0,pink
520,180000.0,3.0,2.0,0.86,1521.0,0,pink
521,299900.0,3.0,3.0,0.1,2094.0,0,pink
522,210000.0,4.0,2.0,0.07,1632.0,0,pink
523,399900.0,3.0,2.0,0.23,1125.0,0,pink
524,748000.0,4.0,3.0,2.42,2416.0,0,pink
525,394999.0,3.0,2.0,0.69,1243.0,0,pink
526,329000.0,4.0,2.0,0.2,1208.0,0,pink
527,400000.0,6.0,2.0,0.63,1684.0,0,pink
528,450000.0,6.0,3.0,0.06,3075.0,2,dark purple
529,575000.0,5.0,3.0,0.46,2200.0,2,dark purple
530,393000.0,3.0,2.0,0.2,1201.0,0,pink
531,329900.0,2.0,2.0,0.09,768.0,0,pink
532,650000.0,10.0,4.0,0.11,3290.0,2,dark purple
533,995000.0,5.0,3.0,0.49,2858.0,2,dark purple
534,350000.0,4.0,2.0,0.1,1450.0,0,pink
535,169900.0,3.0,1.0,0.29,1344.0,0,pink
536,395000.0,3.0,2.0,1.5,1549.0,0,pink
537,799000.0,4.0,4.0,6.2,3408.0,2,dark purple
538,650000.0,4.0,4.0,1.34,3524.0,2,dark purple
539,329900.0,2.0,1.0,0.29,1116.0,0,pink
540,289900.0,2.0,1.0,0.23,960.0,0,pink
541,299900.0,2.0,1.0,0.11,932.0,0,pink
542,425000.0,3.0,3.0,0.27,2138.0,0,pink
543,429999.0,3.0,2.0,0.48,1208.0,0,pink
544,419900.0,4.0,2.0,0.22,1568.0,0,pink
545,439900.0,4.0,2.0,0.22,2051.0,0,pink
546,550000.0,9.0,3.0,0.09,4353.0,2,dark purple
547,354900.0,4.0,2.0,0.13,1480.0,0,pink
548,539000.0,5.0,4.0,0.17,2724.0,2,dark purple
549,520000.0,6.0,4.0,0.1,2856.0,2,dark purple
550,700000.0,7.0,4.0,0.28,2760.0,2,dark purple
551,445900.0,4.0,2.0,0.19,1655.0,0,pink
552,499900.0,6.0,3.0,0.56,1734.0,2,dark purple
553,335000.0,2.0,2.0,0.22,1092.0,0,pink
554,425000.0,3.0,2.0,0.38,2050.0,0,pink
555,290000.0,3.0,1.0,0.2,1127.0,0,pink
556,265000.0,1.0,1.0,0.26,840.0,0,pink
557,312000.0,3.0,2.0,0.4,1274.0,0,pink
558,389900.0,4.0,3.0,0.34,2250.0,0,pink
559,475000.0,3.0,3.0,0.46,1823.0,0,pink
560,565000.0,3.0,3.0,0.97,2592.0,0,pink
561,449900.0,3.0,2.0,0.17,2121.0,0,pink
562,375000.0,3.0,2.0,0.11,1658.0,0,pink
563,330000.0,3.0,2.0,0.23,1472.0,0,pink
564,399900.0,4.0,3.0,0.59,1956.0,0,pink
565,459900.0,3.0,3.0,0.39,1644.0,0,pink
566,579900.0,7.0,3.0,0.17,4103.0,2,dark purple
567,334900.0,3.0,2.0,0.13,1261.0,0,pink
568,549900.0,9.0,3.0,0.14,4204.0,2,dark purple
569,310000.0,3.0,1.0,0.22,1384.0,0,pink
570,435000.0,3.0,2.0,0.22,1552.0,0,pink
571,1125000.0,5.0,5.0,2.0,4500.0,2,dark purple
572,274900.0,3.0,2.0,0.34,1520.0,0,pink
573,259900.0,5.0,2.0,0.15,2406.0,0,pink
574,314458.0,3.0,2.0,0.25,1300.0,0,pink
575,615000.0,4.0,3.0,0.53,2224.0,0,pink
576,474900.0,3.0,3.0,1.22,1800.0,0,pink
577,589000.0,2.0,2.0,0.69,1297.0,0,pink
578,135000.0,2.0,2.0,0.28,600.0,0,pink
579,349987.0,3.0,1.0,20.32,1080.0,0,pink
580,170000.0,2.0,1.0,0.11,776.0,0,pink
581,599900.0,3.0,3.0,2.68,2300.0,0,pink
582,379900.0,3.0,2.0,1.18,2007.0,0,pink
583,359900.0,4.0,2.0,0.32,1927.0,0,pink
584,494900.0,3.0,2.0,0.12,1074.0,0,pink
585,175000.0,3.0,2.0,0.36,2300.0,0,pink
586,399999.0,4.0,2.0,0.5,2709.0,0,pink
587,584900.0,4.0,3.0,1.1,2590.0,0,pink
588,469900.0,3.0,3.0,1.03,2400.0,0,pink
589,409990.0,4.0,2.0,0.52,2980.0,0,pink
590,450000.0,4.0,3.0,0.27,2233.0,0,pink
591,599900.0,5.0,4.0,1.53,4024.0,2,dark purple
592,324900.0,3.0,1.0,0.21,1008.0,0,pink
593,350000.0,4.0,1.0,4.0,2442.0,0,pink
594,429900.0,4.0,2.0,0.68,1626.0,0,pink
595,799900.0,3.0,2.0,16.11,1858.0,0,pink
596,490000.0,3.0,2.0,1.92,2211.0,0,pink
597,419000.0,4.0,2.0,1.16,1851.0,0,pink
598,675000.0,4.0,3.0,5.13,2484.0,0,pink
599,279999.0,3.0,1.0,0.4,1719.0,0,pink
600,499900.0,4.0,3.0,0.49,2280.0,0,pink
601,299900.0,3.0,2.0,0.44,1464.0,0,pink
602,629900.0,3.0,3.0,0.48,2418.0,0,pink
603,1049000.0,3.0,3.0,3.1,2534.0,0,pink
604,175000.0,4.0,1.0,0.13,1554.0,0,pink
605,420000.0,2.0,1.0,0.27,2016.0,0,pink
606,549000.0,3.0,2.0,0.01,1464.0,0,pink
607,2750000.0,5.0,3.0,19.85,7000.0,2,dark purple
608,285000.0,2.0,1.0,0.63,720.0,0,pink
609,475000.0,3.0,2.0,2.1,1430.0,0,pink
610,550000.0,2.0,1.0,0.3,1364.0,0,pink
611,2500000.0,6.0,5.0,0.69,7000.0,2,dark purple
612,429000.0,3.0,1.0,1.52,1458.0,0,pink
613,625000.0,3.0,2.0,2.0,2328.0,0,pink
614,499000.0,4.0,2.0,0.26,2038.0,0,pink
615,1735000.0,4.0,4.0,2.8,3340.0,2,dark purple
616,1299000.0,5.0,6.0,3.0,3382.0,2,dark purple
617,398900.0,7.0,7.0,0.9,5103.0,2,dark purple
618,2150000.0,15.0,15.0,5.4,15885.0,1,purple
619,399000.0,4.0,2.0,0.23,2900.0,0,pink
620,369000.0,2.0,2.0,0.84,1852.0,0,pink
621,585000.0,5.0,3.0,4.0,3488.0,2,dark purple
622,350000.0,2.0,1.0,0.48,1048.0,0,pink
623,299900.0,2.0,1.0,2.57,1593.0,0,pink
624,1950000.0,5.0,5.0,22.17,5824.0,2,dark purple
625,498000.0,3.0,2.0,0.43,1255.0,0,pink
626,569000.0,3.0,2.0,8.26,1984.0,0,pink
627,1195000.0,4.0,4.0,10.1,4282.0,2,dark purple
628,469000.0,3.0,2.0,11.7,1543.0,0,pink
629,3495000.0,7.0,4.0,36.9,3908.0,2,dark purple
630,2990000.0,4.0,3.0,9.75,4600.0,2,dark purple
631,1175000.0,3.0,3.0,4.33,1956.0,0,pink
632,1500000.0,2.0,2.0,18.7,1968.0,0,pink
633,950000.0,3.0,3.0,2.23,2456.0,0,pink
634,459000.0,5.0,2.0,0.29,2170.0,0,pink
635,449000.0,4.0,3.0,5.15,2600.0,0,pink
636,415000.0,5.0,3.0,0.28,2906.0,2,dark purple
637,349900.0,3.0,2.0,0.17,1320.0,0,pink
638,140000.0,3.0,3.0,0.39,2643.0,0,pink
639,524900.0,4.0,3.0,3.64,2900.0,0,pink
640,449900.0,4.0,2.0,5.45,1988.0,0,pink
641,199000.0,2.0,1.0,0.2,1206.0,0,pink
642,549900.0,5.0,4.0,1.6,3574.0,2,dark purple
643,269000.0,3.0,2.0,1.85,1762.0,0,pink
644,439000.0,4.0,3.0,1.86,2175.0,0,pink
645,335000.0,2.0,1.0,1.23,1198.0,0,pink
646,579900.0,7.0,4.0,0.33,2757.0,2,dark purple
647,995000.0,4.0,4.0,0.49,3684.0,2,dark purple
648,949000.0,5.0,5.0,0.68,3996.0,2,dark purple
649,119900.0,3.0,2.0,0.04,1423.0,0,pink
650,299900.0,7.0,5.0,0.38,4854.0,2,dark purple
651,499900.0,3.0,1.0,0.83,1228.0,0,pink
652,239900.0,3.0,1.0,0.82,1333.0,0,pink
653,439900.0,3.0,2.0,0.52,2484.0,0,pink
654,329900.0,4.0,2.0,0.24,2080.0,0,pink
655,339900.0,3.0,2.0,0.92,1284.0,0,pink
656,450000.0,2.0,2.0,0.29,1388.0,0,pink
657,280000.0,4.0,1.0,0.21,1235.0,0,pink
658,659000.0,5.0,5.0,0.28,2300.0,2,dark purple
659,4890000.0,5.0,7.0,11.8,9164.0,1,purple
660,680000.0,4.0,4.0,3.26,2739.0,2,dark purple
661,900000.0,3.0,4.0,1.0,4424.0,2,dark purple
662,899900.0,5.0,5.0,2.37,3229.0,2,dark purple
663,699900.0,4.0,3.0,0.29,2708.0,0,pink
664,369900.0,4.0,2.0,0.22,2163.0,0,pink
665,344900.0,3.0,1.0,0.15,1617.0,0,pink
666,719900.0,3.0,2.0,0.92,2192.0,0,pink
667,620000.0,7.0,2.0,0.11,2765.0,2,dark purple
668,350000.0,4.0,2.0,0.11,1836.0,0,pink
669,475000.0,4.0,2.0,0.4,2145.0,0,pink
670,799000.0,3.0,3.0,0.93,3080.0,0,pink
671,219900.0,2.0,1.0,0.12,1002.0,0,pink
672,429900.0,4.0,2.0,0.64,1918.0,0,pink
673,329900.0,2.0,1.0,0.34,1067.0,0,pink
674,399000.0,3.0,1.0,0.34,1296.0,0,pink
675,499900.0,3.0,2.0,0.21,2154.0,0,pink
676,559900.0,6.0,2.0,0.1,3522.0,2,dark purple
677,599900.0,6.0,3.0,0.34,3098.0,2,dark purple
678,1995000.0,4.0,6.0,3.08,6888.0,2,dark purple
679,1549800.0,5.0,4.0,1.15,4000.0,2,dark purple
680,689900.0,4.0,3.0,0.79,2903.0,0,pink
681,375000.0,3.0,2.0,0.22,1417.0,0,pink
682,499000.0,3.0,2.0,0.34,2146.0,0,pink
683,429999.0,4.0,1.0,0.11,1412.0,0,pink
684,769900.0,4.0,3.0,2.32,2726.0,0,pink
685,870000.0,3.0,3.0,1.95,2780.0,0,pink
686,785000.0,4.0,4.0,0.96,2744.0,2,dark purple
687,979900.0,4.0,3.0,0.69,2428.0,0,pink
688,699900.0,5.0,4.0,1.0,3622.0,2,dark purple
689,459900.0,5.0,2.0,0.1,2136.0,0,pink
690,499900.0,3.0,2.0,1.31,1744.0,0,pink
691,779000.0,4.0,3.0,2.9,3174.0,2,dark purple
692,349800.0,1.0,1.0,0.11,560.0,0,pink
693,684000.0,3.0,2.0,0.19,2818.0,0,pink
694,625000.0,4.0,4.0,0.94,2820.0,2,dark purple
695,674900.0,3.0,3.0,1.34,2422.0,0,pink
696,285000.0,2.0,1.0,0.29,1111.0,0,pink
697,509000.0,6.0,2.0,0.24,2301.0,2,dark purple
698,519900.0,3.0,3.0,0.27,2269.0,0,pink
699,429900.0,5.0,1.0,0.18,1764.0,0,pink
700,595000.0,4.0,2.0,0.81,1864.0,0,pink
701,449000.0,4.0,2.0,0.24,1400.0,0,pink
702,609900.0,3.0,2.0,0.92,1811.0,0,pink
703,585000.0,5.0,3.0,0.29,2429.0,2,dark purple
704,899000.0,4.0,3.0,0.46,2476.0,0,pink
705,525000.0,3.0,2.0,0.3,1344.0,0,pink
706,558000.0,3.0,2.0,0.98,1458.0,0,pink
707,1299900.0,4.0,4.0,0.82,4121.0,2,dark purple
708,459900.0,3.0,2.0,0.15,1692.0,0,pink
709,399900.0,6.0,3.0,0.19,3024.0,2,dark purple
710,519900.0,3.0,2.0,1.25,2306.0,0,pink
711,624900.0,4.0,3.0,0.92,2840.0,0,pink
712,359900.0,4.0,2.0,0.24,1740.0,0,pink
713,209900.0,3.0,2.0,0.2,960.0,0,pink
714,777000.0,5.0,4.0,0.32,3325.0,2,dark purple
715,499900.0,3.0,2.0,0.23,2919.0,0,pink
716,379900.0,3.0,1.0,0.42,1092.0,0,pink
717,365000.0,5.0,2.0,0.11,2187.0,0,pink
718,574900.0,4.0,3.0,0.12,2566.0,0,pink
719,319900.0,3.0,2.0,0.23,2006.0,0,pink
720,1225000.0,5.0,3.0,2.0,3519.0,2,dark purple
721,825000.0,4.0,3.0,0.92,2100.0,0,pink
722,569900.0,3.0,2.0,0.97,1748.0,0,pink
723,399900.0,3.0,1.0,0.1,1020.0,0,pink
724,340000.0,3.0,1.0,1.06,825.0,0,pink
725,525000.0,4.0,3.0,0.64,2532.0,0,pink
726,310000.0,6.0,2.0,0.09,2718.0,2,dark purple
727,799000.0,3.0,3.0,3.88,3921.0,0,pink
728,749900.0,5.0,4.0,0.77,2996.0,2,dark purple
729,399900.0,4.0,1.0,0.1,1389.0,0,pink
730,799000.0,4.0,4.0,0.52,2787.0,2,dark purple
731,524900.0,2.0,2.0,0.01,1532.0,0,pink
732,1150000.0,4.0,4.0,0.56,4243.0,2,dark purple
733,105000.0,1.0,1.0,0.11,574.0,0,pink
734,436590.0,3.0,2.0,0.39,2205.0,0,pink
735,475000.0,3.0,1.0,0.75,1500.0,0,pink
736,359500.0,3.0,3.0,2.2,2274.0,0,pink
737,629900.0,5.0,4.0,0.44,4666.0,2,dark purple
738,434900.0,3.0,2.0,0.51,1844.0,0,pink
739,475000.0,3.0,2.0,1.02,2030.0,0,pink
740,550000.0,3.0,2.0,0.33,2096.0,0,pink
741,499900.0,5.0,2.0,0.61,2132.0,0,pink
742,649999.0,4.0,2.0,1.6,3529.0,0,pink
743,695000.0,4.0,3.0,3.58,2670.0,0,pink
744,850000.0,5.0,3.0,3.39,3471.0,2,dark purple
745,675000.0,4.0,2.0,0.74,1836.0,0,pink
746,699000.0,4.0,3.0,1.5,2260.0,0,pink
747,499900.0,4.0,3.0,0.07,2118.0,0,pink
748,485000.0,3.0,2.0,0.5,1647.0,0,pink
749,699000.0,3.0,3.0,1.5,2694.0,0,pink
750,489900.0,4.0,2.0,0.34,1985.0,0,pink
751,935000.0,3.0,3.0,0.95,2931.0,0,pink
752,699000.0,4.0,2.0,0.46,2209.0,0,pink
753,739900.0,4.0,3.0,1.01,2498.0,0,pink
754,1599000.0,4.0,4.0,2.2,4824.0,2,dark purple
755,469000.0,3.0,1.0,0.8,1580.0,0,pink
756,499900.0,5.0,3.0,0.7,2788.0,2,dark purple
757,525000.0,3.0,2.0,0.37,2207.0,0,pink
758,750000.0,5.0,4.0,0.53,4698.0,2,dark purple
759,549000.0,3.0,3.0,0.46,2310.0,0,pink
760,299900.0,4.0,2.0,0.21,2180.0,0,pink
761,749000.0,4.0,4.0,1.5,3252.0,2,dark purple
762,399900.0,2.0,1.0,0.24,902.0,0,pink
763,799000.0,4.0,3.0,1.94,2420.0,0,pink
764,785000.0,5.0,4.0,1.01,3196.0,2,dark purple
765,489900.0,4.0,2.0,0.06,2457.0,0,pink
766,499900.0,3.0,2.0,1.04,1666.0,0,pink
767,329900.0,2.0,1.0,0.18,870.0,0,pink
768,899800.0,3.0,3.0,2.96,3808.0,0,pink
769,575000.0,4.0,2.0,0.55,2100.0,0,pink
770,549000.0,3.0,2.0,0.24,1422.0,0,pink
771,829900.0,3.0,3.0,0.6,2900.0,0,pink
772,599900.0,6.0,3.0,0.17,1859.0,2,dark purple
773,929000.0,4.0,3.0,0.47,2665.0,0,pink
774,749999.0,2.0,3.0,5.25,2312.0,0,pink
775,399900.0,3.0,3.0,0.5,2069.0,0,pink
776,489900.0,3.0,2.0,0.23,1600.0,0,pink
777,499900.0,4.0,3.0,0.34,2371.0,0,pink
778,1198000.0,3.0,3.0,2.0,3914.0,0,pink
779,424000.0,3.0,3.0,0.24,1800.0,0,pink
780,349900.0,3.0,1.0,0.91,1029.0,0,pink
781,649000.0,4.0,2.0,1.46,2063.0,0,pink
782,309000.0,2.0,1.0,0.14,1212.0,0,pink
783,699000.0,4.0,3.0,1.59,2952.0,0,pink
784,429900.0,2.0,3.0,0.2,1444.0,0,pink
785,995000.0,4.0,4.0,0.84,4325.0,2,dark purple
786,599900.0,3.0,2.0,0.35,1998.0,0,pink
787,929900.0,6.0,4.0,1.13,3549.0,2,dark purple
788,1525000.0,4.0,6.0,7.94,4871.0,2,dark purple
789,579000.0,4.0,4.0,0.77,3577.0,2,dark purple
790,384900.0,3.0,2.0,0.24,2292.0,0,pink
791,495000.0,8.0,3.0,0.19,3595.0,2,dark purple
792,524900.0,4.0,3.0,0.34,3035.0,0,pink
793,209900.0,2.0,2.0,0.11,1176.0,0,pink
794,449000.0,3.0,2.0,1.06,2261.0,0,pink
795,525000.0,4.0,2.0,0.51,2126.0,0,pink
796,625000.0,4.0,2.0,1.79,2018.0,0,pink
797,329900.0,3.0,1.0,0.96,1210.0,0,pink
798,5400000.0,6.0,10.0,1.38,10000.0,1,purple
799,3500000.0,4.0,5.0,0.93,4896.0,2,dark purple
800,1250000.0,6.0,4.0,1.71,3036.0,2,dark purple
801,349888.0,3.0,1.0,0.74,1152.0,0,pink
802,319900.0,3.0,1.0,0.2,935.0,0,pink
803,544900.0,5.0,3.0,0.57,1728.0,0,pink
804,799900.0,4.0,3.0,0.94,3275.0,2,dark purple
805,2795000.0,4.0,4.0,40.66,2495.0,2,dark purple
806,440000.0,3.0,2.0,0.12,1047.0,0,pink
807,439000.0,3.0,1.0,0.5,1913.0,0,pink
808,739000.0,4.0,4.0,0.53,3482.0,2,dark purple
809,549000.0,3.0,2.0,1.01,1632.0,0,pink
810,779900.0,4.0,3.0,1.34,2412.0,0,pink
811,599000.0,4.0,2.0,0.2,2640.0,0,pink
812,425000.0,2.0,2.0,12.26,1640.0,0,pink
813,699000.0,4.0,3.0,0.25,2088.0,0,pink
814,699900.0,5.0,3.0,0.41,2721.0,2,dark purple
815,649900.0,4.0,3.0,0.7,2716.0,0,pink
816,684900.0,3.0,3.0,9.38,2784.0,0,pink
817,289900.0,3.0,2.0,0.2,1216.0,0,pink
818,224900.0,3.0,2.0,0.71,1152.0,0,pink
819,500000.0,3.0,2.0,0.99,1988.0,0,pink
820,359000.0,3.0,3.0,0.09,1320.0,0,pink
821,574900.0,4.0,3.0,0.42,2304.0,0,pink
822,319900.0,2.0,2.0,0.13,888.0,0,pink
823,889900.0,4.0,2.0,1.06,2859.0,0,pink
824,630000.0,4.0,3.0,0.35,2104.0,0,pink
825,399900.0,3.0,2.0,0.34,1252.0,0,pink
826,4695000.0,6.0,8.0,3.3,9849.0,1,purple
827,699999.0,4.0,2.0,0.22,2500.0,0,pink
828,559900.0,4.0,2.0,0.15,2421.0,0,pink
829,1899000.0,5.0,5.0,1.19,7044.0,2,dark purple
830,549900.0,4.0,3.0,0.23,2652.0,0,pink
831,350000.0,5.0,2.0,0.61,1892.0,0,pink
832,1365000.0,4.0,4.0,0.46,2831.0,2,dark purple
833,500000.0,4.0,4.0,0.47,2784.0,2,dark purple
834,378000.0,2.0,1.0,0.15,952.0,0,pink
835,450000.0,3.0,2.0,0.62,1356.0,0,pink
836,639900.0,3.0,2.0,0.25,1824.0,0,pink
837,1200000.0,4.0,4.0,0.88,4190.0,2,dark purple
838,4995000.0,6.0,11.0,2.17,13946.0,1,purple
839,609900.0,2.0,3.0,53.42,2224.0,0,pink
840,449000.0,3.0,1.0,0.68,1200.0,0,pink
841,499900.0,4.0,3.0,0.42,2104.0,0,pink
842,425000.0,4.0,2.0,1.09,1596.0,0,pink
843,535000.0,3.0,3.0,21.67,1846.0,0,pink
844,599000.0,3.0,2.0,1.56,1620.0,0,pink
845,775000.0,3.0,2.0,0.9,2092.0,0,pink
846,399000.0,5.0,2.0,1.0,2074.0,0,pink
847,950000.0,4.0,5.0,1.24,5169.0,2,dark purple
848,650000.0,5.0,4.0,1.15,3445.0,2,dark purple
849,789900.0,5.0,4.0,0.56,5000.0,2,dark purple
850,850000.0,4.0,3.0,1.59,3030.0,2,dark purple
851,1090000.0,4.0,4.0,1.16,4100.0,2,dark purple
852,4795000.0,3.0,4.0,109.22,4770.0,1,purple
853,780000.0,3.0,3.0,0.48,1894.0,0,pink
854,1699900.0,4.0,4.0,1.75,3900.0,2,dark purple
855,525000.0,3.0,1.0,0.42,1922.0,0,pink
856,2600000.0,5.0,6.0,1.0,8795.0,2,dark purple
857,529000.0,3.0,2.0,0.23,1476.0,0,pink
858,599900.0,3.0,2.0,0.21,1536.0,0,pink
859,599900.0,4.0,3.0,0.38,2124.0,0,pink
860,995000.0,3.0,2.0,0.46,2003.0,0,pink
861,1548000.0,4.0,5.0,0.48,3450.0,2,dark purple
862,475000.0,4.0,2.0,1.3,2167.0,0,pink
863,649900.0,4.0,3.0,0.41,2819.0,0,pink
864,499900.0,3.0,2.0,0.21,1532.0,0,pink
865,875000.0,4.0,3.0,1.0,2868.0,0,pink
866,975000.0,4.0,3.0,1.53,2684.0,0,pink
867,7200000.0,6.0,12.0,7.11,12806.0,1,purple
868,679900.0,4.0,3.0,0.46,1934.0,0,pink
869,3200000.0,4.0,5.0,1.84,5158.0,2,dark purple
870,899900.0,5.0,4.0,0.42,4279.0,2,dark purple
871,659000.0,4.0,2.0,0.85,1948.0,0,pink
872,349900.0,3.0,2.0,3.77,1728.0,0,pink
873,815000.0,3.0,3.0,0.11,2556.0,0,pink
874,689900.0,3.0,3.0,0.23,2073.0,0,pink
875,1579900.0,5.0,4.0,1.15,5291.0,2,dark purple
876,4975000.0,5.0,7.0,4.76,8401.0,1,purple
877,670000.0,4.0,3.0,0.92,2578.0,0,pink
878,675000.0,4.0,3.0,0.95,2060.0,0,pink
879,1750000.0,4.0,4.0,0.46,4202.0,2,dark purple
880,399900.0,3.0,2.0,0.65,1878.0,0,pink
881,699900.0,4.0,4.0,1.05,3764.0,2,dark purple
882,469900.0,3.0,2.0,0.19,1084.0,0,pink
883,600000.0,4.0,2.0,0.69,1829.0,0,pink
884,1295000.0,5.0,3.0,2.76,3487.0,2,dark purple
885,615000.0,4.0,3.0,0.21,2137.0,0,pink
886,899000.0,3.0,3.0,4.74,1809.0,0,pink
887,574900.0,3.0,3.0,0.67,3176.0,0,pink
888,479900.0,3.0,3.0,0.23,2240.0,0,pink
889,320000.0,4.0,1.0,0.18,1673.0,0,pink
890,599900.0,3.0,2.0,0.32,2194.0,0,pink
891,675000.0,4.0,2.0,0.29,2317.0,0,pink
892,615000.0,4.0,2.0,1.16,1632.0,0,pink
893,1095000.0,3.0,3.0,0.14,2047.0,0,pink
894,324900.0,2.0,1.0,0.11,908.0,0,pink
895,330000.0,2.0,2.0,0.45,1492.0,0,pink
896,449900.0,3.0,2.0,2.03,2043.0,0,pink
897,289000.0,2.0,1.0,0.35,1056.0,0,pink
898,279900.0,2.0,2.0,0.1,1330.0,0,pink
899,309900.0,2.0,2.0,0.23,1000.0,0,pink
900,499900.0,3.0,3.0,0.18,2133.0,0,pink
901,799000.0,2.0,2.0,0.05,1112.0,0,pink
902,850000.0,4.0,4.0,1.22,2292.0,2,dark purple
903,549900.0,4.0,3.0,0.49,1888.0,0,pink
904,299000.0,3.0,2.0,0.27,1302.0,0,pink
905,849500.0,4.0,3.0,0.46,2762.0,0,pink
906,1295000.0,4.0,3.0,0.67,4335.0,2,dark purple
907,1299900.0,4.0,3.0,0.58,2805.0,2,dark purple
908,6250000.0,6.0,7.0,2.28,12544.0,1,purple
909,1799900.0,4.0,4.0,0.62,4297.0,2,dark purple
910,5295000.0,6.0,8.0,1.44,10016.0,1,purple
911,8499000.0,5.0,9.0,2.17,8809.0,1,purple
912,3500000.0,6.0,8.0,0.37,6687.0,1,purple
913,3849000.0,7.0,9.0,0.71,6662.0,1,purple
914,9995000.0,6.0,10.0,2.62,11942.0,1,purple
915,4288000.0,6.0,8.0,0.79,6800.0,1,purple
916,2650000.0,6.0,4.0,3.5,3041.0,2,dark purple
917,799900.0,3.0,3.0,0.46,1942.0,0,pink
918,619000.0,4.0,2.0,0.3,1766.0,0,pink
919,1390000.0,4.0,4.0,1.16,4515.0,2,dark purple
920,1245000.0,3.0,3.0,0.48,2168.0,0,pink
921,1475000.0,4.0,3.0,0.93,4450.0,2,dark purple
922,624900.0,2.0,3.0,5.5,1706.0,0,pink
923,5795000.0,5.0,8.0,1.38,7146.0,1,purple
924,724900.0,3.0,2.0,0.47,1911.0,0,pink
925,1299000.0,4.0,5.0,0.32,4323.0,2,dark purple
926,1399000.0,4.0,3.0,0.51,2361.0,0,pink
927,1999000.0,4.0,4.0,0.98,4662.0,2,dark purple
928,1896000.0,6.0,5.0,0.98,4828.0,2,dark purple
929,3200000.0,5.0,9.0,4.32,14600.0,1,purple
930,1195000.0,3.0,3.0,0.09,1880.0,0,pink
931,1629000.0,8.0,5.0,2.5,4952.0,2,dark purple
932,629900.0,3.0,3.0,0.07,2374.0,0,pink
933,1699900.0,4.0,4.0,0.24,4200.0,2,dark purple
934,679900.0,3.0,2.0,0.72,2070.0,0,pink
935,649000.0,3.0,2.0,0.11,1352.0,0,pink
936,1575000.0,4.0,3.0,0.36,4000.0,2,dark purple
937,3248000.0,7.0,5.0,0.39,6682.0,2,dark purple
938,1800000.0,4.0,3.0,0.64,3623.0,2,dark purple
939,18899000.0,9.0,9.0,18.48,12589.0,1,purple
940,1780000.0,5.0,4.0,0.46,5481.0,2,dark purple
941,1748000.0,5.0,4.0,0.23,4312.0,2,dark purple
942,2450000.0,6.0,8.0,0.15,5000.0,2,dark purple
943,574900.0,3.0,2.0,0.28,1400.0,0,pink
944,1899999.0,4.0,4.0,0.46,5050.0,2,dark purple
