,price,bed,bath,acre_lot,city,zip_code,house_size,sold_date
112350,519900.0,3.0,2.0,0.17,Stoughton,2072.0,1332.0,2013-10-04
112388,519900.0,3.0,2.0,0.23,Stoughton,2072.0,1547.0,2001-07-02
112405,825000.0,4.0,3.0,0.28,Sharon,2067.0,2680.0,2009-12-23
112429,585000.0,4.0,3.0,0.33,Canton,2021.0,1757.0,2001-05-04
112432,1090000.0,4.0,4.0,0.46,Sharon,2067.0,4973.0,1995-09-21
112433,600000.0,3.0,2.0,0.46,Sharon,2067.0,1628.0,2006-11-16
112473,849900.0,4.0,3.0,1.38,Foxboro,2035.0,2776.0,1992-04-10
112516,549000.0,3.0,2.0,0.4,Walpole,2081.0,1527.0,2010-04-16
112604,540000.0,2.0,2.0,0.08,Norwood,2062.0,1796.0,1978-07-06
112651,849999.0,4.0,3.0,0.5,Foxboro,2035.0,2728.0,2000-08-18
112652,499900.0,6.0,2.0,0.09,Norwood,2062.0,2089.0,1984-12-26
112730,1749900.0,6.0,6.0,1.43,Canton,2021.0,5421.0,2001-05-30
112765,874900.0,4.0,3.0,0.27,Norwood,2062.0,3026.0,1964-09-01
112847,490000.0,3.0,2.0,0.18,Canton,2021.0,1247.0,2010-02-12
112851,985000.0,4.0,3.0,2.36,Easton,2356.0,3863.0,1990-02-13
112866,890000.0,3.0,3.0,0.17,Milton,2186.0,1839.0,2004-06-30
112934,785000.0,2.0,3.0,1.0,Walpole,2032.0,2105.0,2005-03-07
112948,1075000.0,4.0,3.0,0.35,Canton,2021.0,3532.0,1997-11-26
112982,589000.0,4.0,3.0,0.19,Boston,2131.0,1394.0,2006-06-22
113026,699900.0,4.0,2.0,0.51,Foxboro,2035.0,2496.0,2021-11-16
113105,469000.0,3.0,2.0,0.69,Mansfield,2048.0,1540.0,2007-11-29
113109,420000.0,3.0,1.0,0.26,Walpole,2081.0,852.0,2009-04-15
113147,825000.0,4.0,3.0,1.67,Foxboro,2035.0,3120.0,2010-03-05
113150,625000.0,3.0,2.0,0.37,Norwood,2062.0,1895.0,2004-07-01
113155,849900.0,4.0,3.0,0.35,Canton,2021.0,2520.0,2006-09-29
113207,1595000.0,4.0,4.0,0.93,Milton,2186.0,3041.0,2001-09-27
113223,249900.0,3.0,1.0,0.62,Stoughton,2072.0,1056.0,1984-07-18
113227,525000.0,3.0,2.0,0.92,Easton,2375.0,1256.0,1996-08-23
113231,399900.0,3.0,1.0,0.19,Mansfield,2048.0,1068.0,1995-10-30
113232,674900.0,4.0,3.0,1.98,Foxboro,2035.0,2070.0,1996-09-27
113272,575000.0,3.0,2.0,0.46,Sharon,2067.0,1388.0,2001-06-29
113312,529900.0,4.0,1.0,1.08,Walpole,2081.0,1500.0,2018-08-24
113315,675000.0,3.0,3.0,0.37,Stoughton,2072.0,2951.0,2002-10-30
113328,745000.0,4.0,3.0,0.5,Norwood,2062.0,1782.0,1967-02-20
113394,525000.0,3.0,2.0,0.34,Foxboro,2035.0,1724.0,2000-09-28
113400,899000.0,4.0,3.0,0.75,Canton,2021.0,3000.0,2010-02-12
113436,1188000.0,4.0,5.0,1.34,Wrentham,2093.0,4965.0,2005-04-29
114091,569900.0,4.0,2.0,1.5,Rehoboth,2769.0,3046.0,1996-09-30
114154,925000.0,4.0,3.0,0.92,Foxboro,2035.0,2874.0,2007-11-15
114161,699000.0,2.0,3.0,1.19,Walpole,2081.0,2350.0,2000-11-16
114471,297000.0,3.0,2.0,0.4,Rehoboth,2769.0,1609.0,1999-02-10
114836,679900.0,4.0,3.0,0.58,Attleboro,2703.0,2817.0,2004-03-16
114868,419900.0,3.0,2.0,0.15,Haverhill,1832.0,1806.0,1982-11-12
114871,759000.0,3.0,3.0,1.84,Haverhill,1832.0,2941.0,2010-11-01
114872,549900.0,3.0,2.0,1.3,Haverhill,1832.0,1870.0,2010-12-15
114875,569000.0,3.0,3.0,0.25,Haverhill,1832.0,1690.0,2001-06-18
114876,579900.0,5.0,3.0,0.1,Haverhill,1832.0,2276.0,2006-06-13
114877,399900.0,2.0,1.0,0.23,Haverhill,1832.0,1108.0,2011-10-04
114879,449900.0,4.0,1.0,1.08,Haverhill,1832.0,1098.0,2007-03-12
114883,584900.0,7.0,3.0,0.08,Haverhill,1832.0,3337.0,2006-06-09
114885,575000.0,3.0,3.0,0.52,Georgetown,1833.0,1626.0,1987-08-03
114895,565000.0,3.0,2.0,0.29,Haverhill,1835.0,1803.0,2003-10-10
114900,499900.0,3.0,3.0,0.71,Haverhill,1835.0,1674.0,2005-03-30
114902,779900.0,4.0,3.0,3.44,Haverhill,1835.0,3526.0,2006-07-14
114905,475000.0,3.0,2.0,0.17,Haverhill,1835.0,1632.0,1994-05-24
114906,479900.0,7.0,3.0,0.04,Lawrence,1840.0,2900.0,2009-03-06
114908,525000.0,3.0,2.0,0.21,Easton,2375.0,1615.0,2001-12-14
114920,649900.0,3.0,3.0,0.23,Canton,2021.0,1600.0,1991-10-31
114957,455000.0,3.0,2.0,0.15,Methuen,1844.0,1944.0,2000-07-31
114964,575000.0,3.0,3.0,0.33,Methuen,1844.0,2262.0,1981-01-01
114966,549000.0,4.0,2.0,0.34,Methuen,1844.0,2308.0,1980-06-01
114967,825000.0,3.0,2.0,0.22,Methuen,1844.0,2601.0,2003-07-02
114968,450000.0,3.0,2.0,0.27,Methuen,1844.0,2373.0,2018-08-07
114982,445000.0,3.0,1.0,0.25,Methuen,1844.0,1199.0,1981-06-01
115015,649000.0,3.0,2.0,0.15,North Andover,1845.0,1456.0,1999-11-19
115018,470000.0,3.0,1.0,0.13,North Andover,1845.0,1172.0,2009-10-23
115024,1199000.0,4.0,4.0,1.0,North Andover,1845.0,4500.0,1989-03-10
115031,599900.0,4.0,4.0,0.42,North Andover,1845.0,2318.0,2004-07-09
115086,325000.0,2.0,1.0,0.13,Merrimac,1860.0,720.0,1993-04-02
115088,749900.0,4.0,3.0,1.84,Merrimac,1860.0,2955.0,2000-05-12
115089,729000.0,4.0,3.0,0.56,Merrimac,1860.0,2724.0,1999-05-14
115155,549900.0,3.0,3.0,0.26,Salisbury,1952.0,1872.0,2001-07-23
115183,1300000.0,2.0,2.0,0.55,Newbury,1951.0,1122.0,1987-08-20
115202,1750000.0,3.0,4.0,0.44,Ipswich,1938.0,4400.0,1996-12-26
115319,4650000.0,6.0,5.0,24.14,Wenham,1984.0,7760.0,1997-09-15
115719,375000.0,5.0,2.0,0.15,Lawrence,1841.0,1608.0,2005-08-26
116833,1995000.0,12.0,6.0,0.16,Salisbury,1952.0,4366.0,2004-04-26
116870,825000.0,4.0,2.0,0.5,Salisbury,1952.0,2800.0,1987-02-03
116871,1399900.0,3.0,4.0,0.07,Newburyport,1950.0,2722.0,2020-01-21
116939,1700000.0,5.0,4.0,0.3,Lexington,2420.0,3285.0,1988-07-11
116978,2449900.0,5.0,5.0,0.94,Newburyport,1950.0,7244.0,1993-04-01
116983,2999900.0,4.0,4.0,0.7,Newburyport,1950.0,3397.0,2009-07-31
117005,649000.0,3.0,2.0,0.24,Ipswich,1938.0,2515.0,2010-01-06
117009,819900.0,4.0,3.0,1.13,Ipswich,1938.0,2264.0,1992-05-05
117033,339900.0,3.0,2.0,0.03,Salisbury,1952.0,920.0,2006-02-15
117034,489000.0,5.0,3.0,6.9,Salisbury,1952.0,2600.0,1988-10-03
117044,525000.0,3.0,1.0,0.14,Ipswich,1938.0,1213.0,1999-10-07
117045,650000.0,3.0,3.0,1.05,Newbury,1922.0,2141.0,2006-06-27
117047,679000.0,3.0,2.0,1.06,Topsfield,1983.0,1952.0,1998-10-30
117051,975000.0,3.0,3.0,0.54,Topsfield,1983.0,3355.0,2004-11-05
117075,525000.0,3.0,2.0,0.5,West Newbury,1985.0,1834.0,1998-02-13
117081,799000.0,3.0,4.0,2.26,Newbury,1951.0,3546.0,1988-10-07
117085,798999.0,4.0,4.0,1.01,Ipswich,1938.0,3524.0,2003-04-28
117086,650000.0,4.0,2.0,0.62,Newbury,1922.0,1862.0,2005-09-15
117092,764900.0,3.0,3.0,2.0,Topsfield,1983.0,2269.0,2006-11-15
117101,799000.0,2.0,2.0,0.04,Amesbury,1913.0,1713.0,2021-02-26
117105,750000.0,4.0,2.0,0.97,Newbury,1951.0,2449.0,1996-06-14
117111,679500.0,5.0,2.0,0.06,Salisbury,1952.0,1736.0,1996-09-06
117116,359900.0,3.0,2.0,0.67,Salisbury,1952.0,1998.0,1998-10-29
117126,749000.0,3.0,2.0,0.32,Rowley,1969.0,2300.0,2021-05-18
117130,949000.0,4.0,3.0,0.74,West Newbury,1985.0,3392.0,2009-06-10
117141,750000.0,7.0,4.0,0.25,Amesbury,1913.0,3195.0,2005-04-26
117144,749900.0,4.0,2.0,0.06,Newburyport,1950.0,2171.0,1992-10-01
117146,679000.0,3.0,5.0,4.0,Topsfield,1983.0,2910.0,1986-12-29
117147,725000.0,2.0,2.0,0.07,Newburyport,1950.0,1540.0,2009-09-17
117151,1250000.0,4.0,5.0,0.81,West Newbury,1985.0,4250.0,2006-09-29
117170,475000.0,3.0,2.0,0.15,Salisbury,1952.0,1326.0,2000-11-30
117177,1397000.0,4.0,4.0,0.47,Ipswich,1938.0,5207.0,2006-04-24
117180,1199900.0,4.0,2.0,0.14,Salisbury,1952.0,1166.0,1997-06-26
117222,869000.0,4.0,3.0,0.1,Newburyport,1950.0,2669.0,1992-09-22
117223,1625000.0,4.0,3.0,0.86,Newburyport,1950.0,3819.0,2002-07-25
117301,650000.0,4.0,2.0,0.15,Amesbury,1913.0,2524.0,2002-07-30
117305,750000.0,2.0,3.0,0.03,Newburyport,1950.0,1140.0,1999-01-15
117309,1175000.0,2.0,2.0,0.13,Newburyport,1950.0,1051.0,2021-10-18
117317,619000.0,3.0,2.0,0.03,Salisbury,1952.0,1620.0,1995-09-15
117775,1295000.0,2.0,1.0,0.34,Winchester,1890.0,1306.0,1992-05-04
118398,539000.0,3.0,2.0,0.4,Peabody,1960.0,1679.0,2002-02-28
118401,1295000.0,5.0,3.0,0.36,Peabody,1960.0,3500.0,2003-10-10
118556,525000.0,3.0,3.0,0.08,Peabody,1960.0,1719.0,2004-11-01
118626,459000.0,4.0,1.0,0.08,Beverly,1915.0,1846.0,1992-12-10
118671,449000.0,2.0,2.0,0.15,Beverly,1915.0,1350.0,1998-05-29
118689,649900.0,3.0,2.0,0.57,Beverly,1915.0,1874.0,2009-09-18
118692,775000.0,3.0,2.0,0.36,Beverly,1915.0,2040.0,2000-09-19
118751,695000.0,5.0,3.0,0.24,Peabody,1960.0,2328.0,2005-12-16
118763,399900.0,2.0,1.0,0.53,Danvers,1923.0,1000.0,1996-06-13
118776,789000.0,4.0,3.0,0.46,Hamilton,1982.0,2028.0,2000-04-27
118778,1649000.0,4.0,5.0,0.92,Middleton,1949.0,4917.0,2002-09-13
118824,685000.0,4.0,2.0,0.46,Danvers,1923.0,2255.0,2004-11-30
118860,515000.0,3.0,2.0,0.11,Salem,1970.0,1790.0,2019-05-24
118883,479000.0,2.0,3.0,85.0,Peabody,1960.0,2140.0,2003-03-05
118900,769000.0,3.0,2.0,0.17,Hamilton,1982.0,1550.0,1995-06-21
118913,539900.0,4.0,2.0,0.15,Salem,1970.0,1320.0,1988-06-30
118935,579000.0,3.0,2.0,0.23,Beverly,1915.0,1452.0,2015-07-02
118944,774900.0,3.0,3.0,0.14,Salem,1970.0,2884.0,1990-04-06
118972,439900.0,3.0,2.0,0.05,Salem,1970.0,1214.0,2008-07-01
118974,579000.0,3.0,2.0,0.1,Beverly,1915.0,1608.0,1991-06-14
118993,689000.0,3.0,3.0,0.42,Danvers,1923.0,1992.0,1991-06-17
119001,639999.0,3.0,2.0,0.3,Peabody,1960.0,2000.0,2000-12-11
119015,1390000.0,4.0,4.0,0.98,Wenham,1984.0,3600.0,1999-06-08
119033,689000.0,6.0,3.0,0.07,Salem,1970.0,2575.0,1996-02-02
119038,799900.0,4.0,2.0,0.46,Hamilton,1982.0,2247.0,1998-10-30
119048,550000.0,3.0,2.0,0.96,Wenham,1984.0,1443.0,1998-08-24
119052,419900.0,1.0,1.0,0.16,Danvers,1923.0,637.0,2012-07-27
119056,599900.0,3.0,2.0,0.13,Hamilton,1982.0,1575.0,2003-03-11
119059,599995.0,3.0,2.0,0.34,Beverly,1915.0,1496.0,1989-01-31
119066,495000.0,3.0,1.0,0.17,Beverly,1915.0,1248.0,1998-08-31
119070,489900.0,2.0,2.0,0.14,Peabody,1960.0,1464.0,2003-10-24
119081,1395000.0,3.0,3.0,0.43,Beverly,1915.0,2148.0,2005-08-19
119121,409000.0,2.0,2.0,0.11,Salem,1970.0,781.0,2020-11-13
119160,925000.0,4.0,3.0,1.31,Wenham,1984.0,3256.0,2004-11-23
119165,530000.0,2.0,1.0,0.07,Salem,1970.0,1690.0,2005-06-14
120251,1999000.0,4.0,4.0,9.45,Ipswich,1938.0,3987.0,1988-02-26
120538,399900.0,1.0,1.0,0.58,Lynn,1901.0,1191.0,2020-09-30
120539,374500.0,2.0,1.0,0.39,Lynn,1901.0,1110.0,2006-05-31
120542,329000.0,3.0,1.0,0.09,Lynn,1902.0,1088.0,1982-09-01
120543,249900.0,2.0,1.0,0.42,Lynn,1902.0,718.0,2003-03-28
120544,479900.0,3.0,3.0,0.09,Lynn,1902.0,2112.0,2002-07-19
120545,309900.0,3.0,2.0,0.09,Lynn,1902.0,1191.0,2002-04-25
120548,759900.0,7.0,6.0,0.08,Lynn,1902.0,3963.0,1984-06-15
120549,425000.0,2.0,2.0,0.1,Lynn,1902.0,2204.0,1997-08-12
120550,599900.0,3.0,2.0,0.2,Lynn,1902.0,1400.0,2005-01-27
120552,539900.0,4.0,3.0,0.12,Lynn,1902.0,1281.0,2016-10-28
120557,780000.0,4.0,2.0,0.31,Lynn,1902.0,2466.0,2005-03-16
120558,489900.0,3.0,2.0,0.08,Lynn,1902.0,1515.0,2009-11-23
120559,829000.0,5.0,3.0,0.16,Lynn,1902.0,3165.0,1992-05-28
120560,539990.0,4.0,2.0,0.07,Lynn,1902.0,1460.0,1995-12-05
120561,169000.0,1.0,1.0,0.27,Lynn,1902.0,460.0,2001-08-21
120562,739900.0,6.0,4.0,0.05,Lynn,1902.0,2839.0,2003-10-31
120564,950000.0,6.0,5.0,0.12,Lynn,1902.0,2588.0,2005-10-03
120566,849900.0,4.0,3.0,0.23,Lynn,1902.0,2712.0,2006-08-25
120572,798500.0,6.0,3.0,0.06,Lynn,1902.0,2347.0,2007-05-29
120573,399900.0,4.0,2.0,0.05,Lynn,1902.0,1595.0,2007-12-14
120575,1200000.0,9.0,3.0,0.14,Lynn,1902.0,5391.0,2002-06-03
120576,580000.0,3.0,2.0,0.12,Lynn,1902.0,1300.0,2011-04-12
120581,710000.0,4.0,2.0,0.16,Lynn,1902.0,2544.0,2009-06-30
120586,850000.0,4.0,4.0,0.34,Lynn,1904.0,5289.0,1989-01-12
120590,500000.0,3.0,2.0,0.15,Lynn,1904.0,1368.0,1987-08-20
120591,560000.0,3.0,2.0,0.11,Lynn,1904.0,1392.0,2004-04-29
120592,665000.0,5.0,2.0,0.19,Lynn,1904.0,2164.0,2009-01-14
120597,587877.0,4.0,3.0,0.11,Lynn,1905.0,1451.0,1989-03-16
120598,419900.0,2.0,3.0,1.33,Lynn,1905.0,1430.0,2005-03-11
120599,459900.0,3.0,2.0,0.04,Lynn,1905.0,1100.0,2004-10-08
120600,369900.0,3.0,2.0,0.41,Lynn,1905.0,1249.0,2011-05-27
120601,539900.0,4.0,2.0,0.18,Lynn,1905.0,1755.0,1994-09-07
120602,309974.0,2.0,1.0,0.61,Lynn,1905.0,824.0,2020-11-13
120603,400000.0,2.0,2.0,0.09,Lynn,1905.0,992.0,2000-07-14
120605,415000.0,3.0,1.0,0.04,Lynn,1905.0,1004.0,2003-10-01
120608,519900.0,3.0,2.0,0.07,Lynn,1905.0,1243.0,1997-10-30
120617,740000.0,5.0,3.0,0.17,Saugus,1906.0,2631.0,1994-05-27
120628,649000.0,4.0,2.0,0.09,Swampscott,1907.0,1673.0,2004-01-09
120629,549000.0,3.0,2.0,0.06,Swampscott,1907.0,1764.0,2011-05-27
120630,3300000.0,5.0,10.0,1.94,Swampscott,1907.0,14529.0,2001-10-15
120631,589000.0,3.0,3.0,0.18,Swampscott,1907.0,2240.0,1988-07-18
120635,630000.0,3.0,2.0,0.03,Nahant,1908.0,986.0,1999-03-04
120777,779000.0,2.0,3.0,0.1,Essex,1929.0,1538.0,1992-12-28
120784,588000.0,3.0,2.0,2.9,Gloucester,1930.0,1578.0,1996-07-15
120785,4425000.0,4.0,5.0,1.09,Gloucester,1930.0,8443.0,1998-09-29
120786,515000.0,3.0,1.0,0.13,Gloucester,1930.0,1351.0,1988-12-02
120787,490000.0,3.0,2.0,0.13,Gloucester,1930.0,1232.0,2005-03-28
120788,438800.0,3.0,1.0,0.07,Gloucester,1930.0,1377.0,1996-06-27
120789,249000.0,1.0,1.0,0.97,Gloucester,1930.0,765.0,2000-01-13
120792,9000000.0,3.0,6.0,2.34,Gloucester,1930.0,10400.0,1996-09-13
120794,1295000.0,4.0,3.0,5.18,Gloucester,1930.0,2548.0,2016-12-01
120802,1195000.0,3.0,3.0,0.17,Gloucester,1930.0,1848.0,2004-08-20
120829,699000.0,3.0,2.0,0.23,Lynnfield,1940.0,2370.0,1995-04-28
120834,6500000.0,5.0,7.0,1.43,Swampscott,1907.0,8399.0,1993-04-15
120919,12900000.0,4.0,9.0,1.92,Manchester,1944.0,8122.0,2006-10-02
121231,749999.0,4.0,3.0,0.12,Revere,2151.0,2688.0,2005-06-13
121237,749900.0,4.0,3.0,0.11,Winthrop,2152.0,2564.0,2008-05-14
121379,990000.0,3.0,3.0,0.04,Hull,2045.0,2465.0,1997-01-06
121804,1195000.0,4.0,3.0,0.32,Marblehead,1945.0,2420.0,1988-08-12
121826,599000.0,4.0,2.0,0.25,Peabody,1960.0,2664.0,1994-03-10
121830,449900.0,3.0,1.0,0.05,Salem,1970.0,1229.0,1990-03-13
121913,570000.0,3.0,3.0,0.11,Salem,1970.0,1141.0,1965-01-01
121956,599900.0,4.0,2.0,0.11,Hull,2045.0,1607.0,2002-10-02
121957,675000.0,2.0,2.0,0.15,Marblehead,1945.0,1536.0,1997-07-01
122005,850000.0,10.0,4.0,0.11,Salem,1970.0,5588.0,1993-04-20
122080,795000.0,3.0,2.0,0.23,Marblehead,1945.0,1927.0,2006-05-15
122083,679000.0,3.0,2.0,0.11,Swampscott,1907.0,1757.0,2009-03-05
122134,659000.0,3.0,2.0,0.07,Revere,2151.0,2113.0,2004-11-01
122141,829900.0,4.0,3.0,0.36,Peabody,1960.0,2860.0,1988-11-04
122147,1950000.0,4.0,4.0,0.47,Swampscott,1907.0,3739.0,1988-05-27
122179,749000.0,4.0,3.0,0.13,Hull,2045.0,1964.0,1998-04-09
122180,875000.0,4.0,2.0,0.21,Marblehead,1945.0,2394.0,2007-10-26
122462,595000.0,4.0,2.0,0.17,Hull,2045.0,1989.0,2002-02-26
122470,2125000.0,6.0,5.0,0.21,Swampscott,1907.0,6055.0,1994-07-29
122472,1699000.0,4.0,3.0,0.17,Hull,2045.0,3088.0,2007-10-12
122504,399000.0,6.0,3.0,0.07,Peabody,1960.0,2547.0,1994-08-29
122557,374900.0,2.0,1.0,0.11,Salem,1970.0,1121.0,2007-03-29
122588,569900.0,3.0,1.0,0.24,Salem,1970.0,1456.0,1966-01-01
122589,1025000.0,6.0,3.0,0.11,Hull,2045.0,2696.0,2008-10-20
122637,449000.0,2.0,1.0,0.1,Salem,1970.0,1038.0,2020-10-29
122716,749000.0,3.0,2.0,0.32,Hull,2045.0,1958.0,2001-08-21
122730,1985000.0,4.0,5.0,0.37,Swampscott,1907.0,3263.0,1995-02-17
122754,739900.0,3.0,2.0,0.23,Marblehead,1945.0,1600.0,2020-09-03
122796,899000.0,3.0,3.0,0.29,Hull,2045.0,3000.0,2003-10-31
122810,699000.0,4.0,2.0,0.07,Winthrop,2152.0,1536.0,2006-08-22
122844,449000.0,2.0,1.0,0.14,Marblehead,1945.0,1090.0,2005-07-01
122920,734999.0,3.0,2.0,0.07,Swampscott,1907.0,1703.0,2006-10-13
122964,639900.0,4.0,2.0,0.35,Salem,1970.0,2259.0,1997-08-15
123017,1399000.0,4.0,4.0,0.24,Swampscott,1907.0,4304.0,2007-06-01
123018,1099000.0,4.0,2.0,0.3,Swampscott,1907.0,2611.0,2009-03-10
123045,578000.0,3.0,2.0,0.1,Swampscott,1907.0,1538.0,1997-04-16
123047,699999.0,2.0,2.0,0.11,Marblehead,1945.0,1980.0,2002-09-09
123065,750000.0,6.0,2.0,0.13,Winthrop,2152.0,2560.0,1997-06-25
123129,575000.0,3.0,2.0,0.08,Winthrop,2152.0,1412.0,2017-01-26
123179,549000.0,3.0,1.0,0.11,Peabody,1960.0,1152.0,2006-07-31
123190,1100000.0,4.0,3.0,0.18,Melrose,2176.0,2602.0,1997-09-26
123301,699000.0,3.0,2.0,0.11,Swampscott,1907.0,2133.0,1995-10-30
123323,1995000.0,4.0,5.0,0.15,Marblehead,1945.0,3207.0,1998-10-01
123341,599900.0,5.0,3.0,0.11,Salem,1970.0,2080.0,2004-03-01
123349,2495000.0,5.0,5.0,0.97,Swampscott,1907.0,7700.0,1998-04-30
123352,739900.0,3.0,2.0,0.13,Winthrop,2152.0,1392.0,2007-09-20
123358,1499000.0,5.0,6.0,0.11,Revere,2151.0,4984.0,1995-08-18
123390,629000.0,4.0,2.0,0.18,Salem,1970.0,1992.0,1990-11-30
123602,1295000.0,4.0,4.0,0.28,Hull,2045.0,3000.0,2004-11-19
123615,1290000.0,5.0,3.0,0.11,Winthrop,2152.0,2030.0,2007-06-15
123641,599000.0,3.0,2.0,0.13,Winthrop,2152.0,1541.0,2001-06-27
123645,799900.0,4.0,2.0,0.11,Swampscott,1907.0,1906.0,1992-11-30
123723,649900.0,4.0,2.0,0.2,Peabody,1960.0,1984.0,1979-07-01
123742,345000.0,1.0,1.0,0.61,Salem,1970.0,688.0,2008-11-25
123925,3895000.0,4.0,5.0,2.22,Manchester,1944.0,5500.0,1983-02-16
123949,1565000.0,4.0,5.0,1.61,Manchester,1944.0,4667.0,2001-04-12
124000,1795000.0,4.0,4.0,0.28,Manchester,1944.0,3077.0,2009-02-18
124005,3500000.0,4.0,4.0,14.83,Hamilton,1982.0,4232.0,1998-01-08
124071,1150000.0,4.0,2.0,1.03,Manchester,1944.0,2307.0,1992-07-21
124081,1290000.0,4.0,4.0,0.65,Wenham,1984.0,3160.0,1998-02-27
124323,715000.0,3.0,3.0,0.24,Rockport,1966.0,1870.0,2005-10-07
124432,1825000.0,5.0,4.0,0.23,Rockport,1966.0,3303.0,2009-10-07
125387,1595000.0,4.0,2.0,1.02,Scituate,2066.0,2416.0,1984-01-01
125449,659999.0,4.0,3.0,0.55,Randolph,2368.0,2872.0,2006-08-10
125450,3495000.0,6.0,5.0,0.55,Scituate,2066.0,6580.0,2004-05-13
125457,3695000.0,5.0,10.0,26.55,Norwell,2061.0,8000.0,1999-10-05
125491,3495000.0,4.0,5.0,1.2,Marshfield,2050.0,4848.0,2004-04-20
125582,799900.0,3.0,2.0,0.58,Hingham,2043.0,1413.0,1991-03-04
125590,450000.0,3.0,1.0,0.1,Quincy,2169.0,998.0,1996-06-24
125631,679000.0,3.0,2.0,0.17,Quincy,2169.0,1300.0,1994-11-18
125632,995000.0,11.0,6.0,0.24,Quincy,2169.0,3611.0,1989-09-29
125682,1995000.0,10.0,4.0,0.36,Quincy,2169.0,5794.0,2002-06-24
125743,685000.0,3.0,2.0,0.25,Scituate,2066.0,2194.0,1989-12-15
125787,365000.0,2.0,1.0,0.11,Holbrook,2343.0,1152.0,2004-03-16
125805,2885000.0,5.0,5.0,0.85,Hingham,2043.0,5200.0,2002-05-24
125829,465000.0,3.0,1.0,0.13,Quincy,2169.0,1248.0,1999-11-23
125842,1150000.0,3.0,3.0,0.26,Scituate,2066.0,1792.0,1991-09-10
125912,899000.0,4.0,4.0,0.39,Weymouth,2188.0,3680.0,2005-08-01
125983,1999900.0,4.0,4.0,0.09,Hingham,2043.0,3070.0,1989-08-30
126067,2199000.0,4.0,4.0,0.92,Hingham,2043.0,3700.0,1972-11-15
126089,1499000.0,3.0,3.0,0.15,Hingham,2043.0,2515.0,1993-08-20
126121,489000.0,2.0,2.0,0.18,Braintree,2184.0,1152.0,2019-02-27
126224,369900.0,3.0,2.0,0.17,Weymouth,2189.0,1454.0,1989-06-28
126250,799000.0,3.0,4.0,0.23,Quincy,2169.0,2240.0,2009-12-04
126251,525000.0,3.0,2.0,0.2,Abington,2351.0,1536.0,1990-01-26
126256,399999.0,1.0,1.0,0.23,Quincy,2169.0,805.0,2008-06-20
126258,419000.0,3.0,1.0,0.22,Randolph,2368.0,1220.0,2006-10-16
126291,599000.0,3.0,2.0,0.03,Hingham,2043.0,1492.0,2021-05-04
126305,699900.0,3.0,2.0,0.79,Weymouth,2190.0,2192.0,1987-06-23
126345,699900.0,4.0,2.0,0.34,Braintree,2184.0,2196.0,1986-01-08
126366,5100000.0,6.0,5.0,1.1,Cohasset,2025.0,7210.0,2002-06-28
126384,459000.0,2.0,1.0,0.05,Quincy,2169.0,867.0,2008-06-02
126429,989000.0,4.0,4.0,0.19,Quincy,2169.0,2676.0,2007-11-01
126477,799900.0,4.0,2.0,0.13,Quincy,2169.0,2557.0,2004-04-27
126503,599999.0,3.0,3.0,0.28,Randolph,2368.0,1968.0,2008-12-05
126544,479999.0,3.0,2.0,0.23,Randolph,2368.0,1212.0,2007-10-31
126549,879000.0,4.0,3.0,0.46,Cohasset,2025.0,1904.0,2009-06-25
126553,689900.0,3.0,2.0,0.15,Scituate,2066.0,1440.0,1998-11-30
126594,1499000.0,5.0,6.0,0.83,Hanover,2339.0,5000.0,2008-01-30
126597,515000.0,2.0,2.0,0.12,Quincy,2171.0,1017.0,2005-12-29
126628,600000.0,4.0,3.0,0.26,Randolph,2368.0,1995.0,2004-06-09
126676,549900.0,3.0,2.0,0.28,Randolph,2368.0,1700.0,2002-04-30
126683,630000.0,4.0,2.0,0.09,Quincy,2170.0,1221.0,2008-07-01
126715,599000.0,4.0,2.0,0.2,Weymouth,2189.0,1974.0,2000-09-28
126733,2800000.0,5.0,4.0,0.95,Scituate,2066.0,3479.0,1992-09-16
126759,949000.0,4.0,4.0,0.28,Cohasset,2025.0,3000.0,2002-02-21
126799,560000.0,4.0,2.0,0.13,Weymouth,2191.0,2155.0,1995-10-06
126802,369000.0,2.0,2.0,3.57,Weymouth,2190.0,1300.0,2003-05-30
126808,599900.0,4.0,2.0,0.28,Randolph,2368.0,2132.0,2005-04-28
126839,549900.0,2.0,3.0,0.14,Braintree,2184.0,2008.0,1991-01-22
126843,459000.0,3.0,1.0,0.17,Marshfield,2050.0,1064.0,2005-09-21
126846,649000.0,3.0,2.0,0.18,Norwell,2061.0,1764.0,2006-03-31
126852,1049000.0,4.0,5.0,1.18,Norwell,2061.0,2508.0,1987-04-14
126861,3495000.0,5.0,5.0,0.7,Hingham,2043.0,6040.0,2007-08-31
126880,699000.0,3.0,2.0,1.0,Norwell,2061.0,2224.0,2006-11-02
126922,450000.0,2.0,3.0,0.11,Weymouth,2190.0,1260.0,1992-12-01
126926,1249000.0,5.0,4.0,5.5,Norwell,2061.0,3960.0,2005-11-04
126931,499000.0,2.0,1.0,0.1,Quincy,2169.0,1166.0,1997-10-30
126934,549900.0,4.0,1.0,0.13,Braintree,2184.0,1475.0,2005-08-01
127014,648000.0,4.0,2.0,0.09,Quincy,2169.0,1730.0,2005-06-30
127019,3295000.0,6.0,6.0,0.11,Scituate,2066.0,5680.0,2000-03-01
127098,778800.0,4.0,2.0,0.15,Quincy,2171.0,1979.0,1993-11-23
